Handle,Title,Tags,Published,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Taxable,Variant Barcode,Cost per item,Status,Photo,Info,Detail,Expiration_date (product.metafields.custom.expiration_date),Stock Status CR (product.metafields.custom.stock_cr),Stock Status NB (product.metafields.custom.stock_nb),Stock Status IN (product.metafields.custom.stock_in),Stock Status BR (product.metafields.custom.stock_br),Wholesaler,
CJ 쁘띠첼미초(석류) 900ml(CJ Vinegar Drink(Pomegranate) 900ml),CJ 쁘띠첼미초(석류) 900ml(CJ Vinegar Drink(Pomegranate) 900ml),"Cordials, Cafe, Vegan",True,8801007274270,900,shopify,23,deny,manual,14.50,14.50,True,"=""8801007274270""",8.17,active,O,O,O,-,In stock,2 Left,3 Left,4 Left,CFC,
CJ 쁘띠첼미초(청포도) 900ml(CJ Vinegar Drink(Green Grape) 900ml),CJ 쁘띠첼미초(청포도) 900ml(CJ Vinegar Drink(Green Grape) 900ml),"Cordials, Cafe, Vegan",True,8801007319520,900,shopify,17,deny,manual,14.50,14.50,True,"=""8801007319520""",8.17,active,O,O,O,-,5 Left,4 Left,5 Left,3 Left,CFC,
CJ 쁘띠첼미초(파인애플) 900ml(CJ Vinegar Drink(Pineapple) 900ml),CJ 쁘띠첼미초(파인애플) 900ml(CJ Vinegar Drink(Pineapple) 900ml),"Cordials, Cafe, Vegan, Special",True,8801007549385,900,shopify,6,deny,manual,11.60,14.50,True,"=""8801007549385""",8.17,active,O,O,O,Expiration date: 20/10/2025,2 Left,1 Left,1 Left,2 Left,CFC,
CJ 쁘티첼 요거젤리 딸기 210g(CJ Petitzel Yogurjelly Strawberry 210g),CJ 쁘티첼  요거젤리 딸기 210g(CJ Petitzel Yogurjelly Strawberry  210g),"Confectionaries, Special",TRUE,8801007010496,210,shopify,30,deny,manual,0.99,4.99,TRUE,"=""8801007010496""",3.53,active,O,O,,Expiration date: 21/07/2025,In stock,5 Left,9 Left,5 Left,KF,
CJ 쁘티첼 요거젤리 밀감 210g(CJ Petitzel Yogurjelly Tangerine 210g),CJ 쁘티첼 요거젤리 밀감 210g(CJ Petitzel Yogurjelly Tangerine 210g),"Confectionaries, Special",TRUE,8801007010489,210,shopify,37,deny,manual,0.99,4.99,TRUE,"=""8801007010489""",3.21,active,O,O,,Expiration date: 19/07/2025,In stock,8 Left,7 Left,7 Left,KS,
CJ 쁘티첼 요거젤리 복숭아 210g(CJ Petitzel Yogurjelly Peach 210g),CJ 쁘티첼 요거젤리 복숭아  210g(CJ Petitzel Yogurjelly Peach 210g),"Confectionaries, Special",TRUE,8801007019017,210,shopify,34,deny,manual,0.99,4.99,TRUE,"=""8801007019017""",3.53,active,O,O,,Expiration date: 18/07/2025,In stock,5 Left,In stock,6 Left,KF,
CJ 사누끼우동면 230G*5(CJ SANUKI UDON NOODLE 230G*5),CJ 사누끼우동면 230G*5(CJ SANUKI UDON NOODLE 230G*5),"Frozen Foods, Noodles",True,807176707388,1150,shopify,15,deny,manual,9.30,9.30,True,"=""807176707388""",4.36,active,O,O,,-,8 Left,3 Left,2 Left,2 Left,KF,
CJ 새우볶음밥 255g*2(CJ Shrimp Fried Rice 255g*2),CJ 새우볶음밥 255g*2(CJ Shrimp Fried Rice 255g*2),"Frozen Foods, Rice, Mild",True,807176713280,510,shopify,0,deny,manual,16.30,16.30,True,"=""807176713280""",9.58,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,KFBW,
CJ 새콤달콤 초고추장 300G(CJ VINEGARED CHILLI SAUCE 300G),CJ 새콤달콤 초고추장 300G(CJ VINEGARED CHILLI SAUCE 300G),"Paste, Sauces, deleted",TRUE,8801007143491,300,shopify,5,deny,manual,5.50,5.50,TRUE,"=""8801007143491""",2.81,active,O,O,,-,1 Left,1 Left,3 Left,Out of stock,KF,
CJ 쇠고기 다시다(명품) 250g(CJ Beef Stock Powder(Gold) 250g),CJ 쇠고기 다시다(명품) 250g(CJ Beef Stock Powder(Gold) 250g),Stock,True,807176709986,250,shopify,43,deny,manual,9.30,9.30,True,"=""807176709986""",5.89,active,O,O,O,-,In stock,In stock,5 Left,7 Left,CFC,
CJ 쇠고기다시다 1kg(CJ Beef Stock Powder 1kg),CJ 쇠고기다시다 1kg(CJ Beef Stock Powder 1kg),Stock,True,8801007564760,1000,shopify,9,deny,manual,26.50,26.50,True,"=""8801007564760""",15.88,active,O,O,,-,5 Left,3 Left,1 Left,Out of stock,KF,
CJ 쇠고기다시다(명품) 100g(CJ Beef Stock Powder(Gold) 100g),CJ 쇠고기다시다(명품) 100g(CJ Beef Stock Powder(Gold) 100g),Stock,True,807176710005,100,shopify,68,deny,manual,4.50,4.50,True,"=""807176710005""",2.73,active,O,O,O,-,In stock,In stock,In stock,In stock,CFC,
CJ 순살 소이허니치킨 550G(CJ K-Fried Chicken Soy Honey Sauce),CJ 순살 소이허니치킨 550G(CJ K-Fried Chicken Soy Honey Sauce),"Frozen Foods, New, Special",TRUE,9360319070028,550,shopify,31,deny,manual,20.00,25.00,TRUE,"=""9360319070028""",15.9,active,O,O,O,-,6 Left,In stock,6 Left,8 Left,KF,
CJ 순살 양념치킨 550G(CJ K-Fried Chicken Sweet & Spicy Sauce),CJ 순살 양념치킨 550G(CJ K-Fried Chicken Sweet & Spicy Sauce),"Frozen Foods, New, Special",TRUE,9360319070011,550,shopify,17,deny,manual,20.00,25.00,TRUE,"=""9360319070011""",15.9,active,O,O,O,-,5 Left,6 Left,3 Left,3 Left,KF,
CJ 썰은 김치 1kg(CJ Sliced Kimchi 1kg),CJ 썰은 김치 1kg(CJ Sliced Kimchi 1kg),"Kimchi, Banchan",True,6921524182147,1000,shopify,0,deny,manual,12.70,12.70,True,"=""6921524182147""",7.95,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
CJ 썰은 김치 500g(CJ Sliced Kimchi 500g),CJ 썰은 김치 500g(CJ Sliced Kimchi 500g),"Kimchi, Banchan",True,6921524182130,500,shopify,0,deny,manual,7.20,7.20,True,"=""6921524182130""",4.44,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
CJ 열무김치 450G(CJ BIBIGO YOUNG RADISH KIMCHI 450G),CJ 열무김치 450G(CJ BIBIGO YOUNG RADISH KIMCHI 450G),"Kimchi, Banchan, Special",TRUE,8801392062094,450,shopify,16,deny,manual,9.52,11.90,TRUE,"=""8801392062094""",6.9,active,O,O,,Expiration date: 06/09/2025,1 Left,1 Left,5 Left,9 Left,KF,
CJ 통새우만두 200G(CJ BIBIGO Mandu Whole Shrimp),CJ 통새우만두 200G(CJ BIBIGO Mandu Whole Shrimp),"Frozen Foods, New, Special",TRUE,8935297104464,200,shopify,24,deny,manual,6.75,7.50,TRUE,"=""8935297104464""",4.5,active,O,O,,-,5 Left,3 Left,8 Left,8 Left,KF,
CJ 포기김치 5KG(CJ Pogi Kimchi 5KG),CJ 포기김치 5KG(CJ Pogi Kimchi 5KG),"Kimchi, Banchan, Special",True,6921524180785,5000,shopify,9,deny,manual,29.25,32.50,True,"=""6921524180785""",18.99,active,O,O,,-,9 Left,Out of stock,Out of stock,Out of stock,KF,
CJ 프리미엄 굴소스 500G(CJ PREMIUM OYSTER SAUCE 500G),CJ 프리미엄 굴소스 500G(CJ PREMIUM OYSTER SAUCE 500G),Sauces,TRUE,8801007683485,500,shopify,11,deny,manual,14.90,14.90,TRUE,"=""8801007683485""",9.73,active,O,O,,-,4 Left,Out of stock,5 Left,2 Left,KS,
CJ 해찬들 고기전용쌈장 450g(CJ Seasoned SoyBean Paste 450g),CJ 해찬들 고기전용쌈장 450g(CJ Seasoned SoyBean Paste  450g),"Paste, BBQ, Special",True,8801007053134,450,shopify,15,deny,manual,7.02,7.80,True,"=""8801007053134""",5.15,active,O,O,O,Expiration date: 30/10/2025,7 Left,3 Left,5 Left,Out of stock,KF,
CJ 해찬들 바지락꽃게 된장찌개 450g(CJ Soybean Paste For Stew 450g),CJ 해찬들 바지락꽃게 된장찌개 450g(CJ Soybean Paste For Stew 450g),Broth,True,8801007053509,450,shopify,36,deny,manual,8.60,8.60,True,"=""8801007053509""",5.7,active,O,O,,-,In stock,8 Left,In stock,4 Left,KF,
CJ 해찬들 사계절쌈장 170g(CJ Seasoned S/B Paste(BBQ) 170g),CJ 해찬들 사계절쌈장 170g(CJ Seasoned Soy Bean Paste(BBQ) 170g),"Paste, BBQ",True,8801007052816,170,shopify,50,deny,manual,2.99,2.99,True,"=""8801007052816""",1.50,active,O,O,O,-,6 Left,In stock,In stock,Out of stock,CFC,
CJ 해찬들 사계절쌈장 500g(CJ Seasoned S/B Paste(BBQ) 500g),CJ 해찬들 사계절쌈장 500g(CJ Seasoned Soy Bean Paste(BBQ) 500g),"Paste, BBQ",True,8801007052854,500,shopify,22,deny,manual,5.70,5.70,True,"=""8801007052854""",3.00,active,O,O,O,-,2 Left,4 Left,7 Left,9 Left,CFC,
CJ 해찬들 사과듬뿍 비빔장(비빔국수용) 290g(CJ Chilli Sauce For Noodles 290g),CJ 해찬들 사과듬뿍 비빔장(비빔국수용) 290g(CJ Chilli Sauce For Noodles 290g),"Sauces, Cold",TRUE,8801007406602,290,shopify,39,deny,manual,6.40,6.40,TRUE,"=""8801007406602""",3.99,active,O,O,O,-,In stock,4 Left,In stock,6 Left,KS,
CJ 해찬들 순한맛 골드고추장 1kg(CJ Chilli Paste(Mild) 1kg),CJ 해찬들 순한맛 골드고추장 1kg(CJ Chilli Paste(Mild) 1kg),Paste,True,807176710722,1000,shopify,34,deny,manual,13.90,13.90,True,"=""807176710722""",0.00,active,O,O,,-,6 Left,8 Left,8 Left,In stock,,
CJ 해찬들 순한맛 골드고추장 500G(CJ Chilli Paste(Mild) 500g),CJ 해찬들 순한맛 골드고추장 500G(CJ Chilli Paste(Mild) 500g),Paste,True,807176710708,500,shopify,28,deny,manual,7.40,7.40,True,"=""807176710708""",0.00,active,O,O,,-,6 Left,8 Left,7 Left,7 Left,,
CJ 해찬들 재래식된장 1kg(CJ Soybean Paste 1kg),CJ 해찬들 재래식된장 1kg(CJ Soybean Paste 1kg),Paste,TRUE,8801007053394,1000,shopify,0,deny,manual,12.99,12.99,TRUE,"=""8801007053394""",5.66,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
CJ 해찬들 재래식된장 500g(CJ Soybean Paste 500g),CJ 해찬들 재래식된장 500g(CJ Soybean Paste 500g),Paste,True,8801007053349,500,shopify,0,deny,manual,6.70,6.70,True,"=""8801007053349""",2.63,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
CJ 해찬들 태양초 골드고추장 1kg-1(CJ Chilli Paste 1kg-1),CJ 해찬들 태양초 골드고추장 1kg-1(CJ Chilli Paste 1kg-1),Paste,True,8801007166599,1000,shopify,17,deny,manual,13.80,13.80,True,"=""8801007166599""",7.9,active,O,O,,-,In stock,2 Left,Out of stock,4 Left,KF,
CJ 해찬들 태양초 골드고추장 200G(CJ Chilli Paste 200G),CJ 해찬들 태양초 골드고추장 200G(CJ Chilli Paste 200G),Paste,True,8801007166421,200,shopify,69,deny,manual,3.70,3.70,True,"=""8801007166421""",1.88,active,O,O,,-,In stock,3 Left,In stock,In stock,KF,
CJ 해찬들 태양초 골드고추장 500g(CJ Chilli Paste 500g),CJ 해찬들 태양초 골드고추장 500g(CJ Chilli Paste 500g),Paste,True,8801007166452,500,shopify,11,deny,manual,7.40,7.40,True,"=""8801007166452""",4.54,active,O,O,,-,Out of stock,3 Left,3 Left,5 Left,KF,
CJ 해찬들 태양초 골드매운고추장 500g(CJ Chilli Paste(Spicy) 500g),CJ 해찬들 태양초 골드매운고추장 500g(CJ Chilli Paste(Spicy) 500g),"Paste, Spicy",True,8801007166490,500,shopify,0,deny,manual,7.90,7.90,True,"=""8801007166490""",4.95,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
CJO 쇠고기 진국다시 1kg(CJO Beef Stock Powder 1kg),CJO 쇠고기 진국다시 1kg(CJO Beef Stock Powder 1kg),Stock,True,8801052742274,1000,shopify,8,deny,manual,19.70,19.70,True,"=""8801052742274""",8.90,active,O,O,,-,Out of stock,3 Left,3 Left,2 Left,CFC,
GF 오징어채 진미 170G(GF Shredded Squid 170G),GF 오징어채 진미 170G(GF Shredded Squid 170G),"Frozen Foods, Dried, Seafood",True,112005330,170,shopify,0,deny,manual,13.90,13.90,True,"=""112005330""",9.67,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
GF 황태채 170G(GF Dried Pollack Strip 170G),GF 황태채 170G(GF Dried Pollack Strip 170G),"Fresh Foods, Dried, Seafood",True,112005329,170,shopify,0,deny,manual,22.90,22.90,True,"=""112005329""",16.00,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
LA 갈비 800g(Beef Short Ribs LA Cut 800g),LA 갈비 800g(Beef Short Ribs LA Cut  800g),Meat,TRUE,100211067,800,shopify,43,deny,manual,32.50,32.50,TRUE,"=""100211067""",29.00,active,O,O,O,-,In stock,In stock,In stock,5 Left,HGW,
Margaret River Natural Spring Water 600ml(Margaret River Natural Spring Water 600ml),Margaret River Natural Spring Water 600ml(Margaret River Natural Spring Water 600ml),Water,True,9324315009031,600,shopify,0,deny,manual,2.00,2.00,True,"=""9324315009031""",1.20,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
MC 모찌 아이스크림 검은깨 3P(MC MOCHI ICE CREAM BLACK SESAME 3P),MC 모찌 아이스크림 검은깨 3P(MC MOCHI ICE CREAM BLACK SESAME 3P),Ice Cream,TRUE,788362996529,50,shopify,10,deny,manual,9.90,9.90,TRUE,"=""788362996529""",5.45,active,O,O,O,-,1 Left,4 Left,4 Left,1 Left,Mochi Co,
MC 모찌 아이스크림 마차 3P(MC MOCHI ICE CREAM MATCHA 3P),MC 모찌 아이스크림 마차 3P(MC MOCHI ICE CREAM MATCHA 3P),Ice Cream,TRUE,788362996536,50,shopify,11,deny,manual,9.90,9.90,TRUE,"=""788362996536""",5.45,active,O,O,O,-,Out of stock,3 Left,Out of stock,8 Left,Mochi Co,
MC 모찌 아이스크림 망고 3P(MC MOCHI ICE CREAM MANGO 3P),MC 모찌 아이스크림 망고 3P(MC MOCHI ICE CREAM MANGO 3P),Ice Cream,TRUE,788362996543,50,shopify,0,deny,manual,9.90,9.90,TRUE,"=""788362996543""",6,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,MC,
MC 모찌 아이스크림 믹스 3P(MC MOCHI ICE CREAM MIXED 3P),MC 모찌 아이스크림 믹스 3P(MC MOCHI ICE CREAM MIXED 3P),Ice Cream,TRUE,788362996550,50,shopify,12,deny,manual,9.90,9.90,TRUE,"=""788362996550""",6,active,O,O,O,-,Out of stock,6 Left,Out of stock,6 Left,MC,
MC 모찌 아이스크림 쿠키앤크림 1P(MC MOCHI ICE CREAM COOKIES&CREAM 1P),MC 모찌 아이스크림 쿠키앤크림 1P(MC MOCHI ICE CREAM COOKIES&CREAM 1P),Ice Cream,TRUE,792671547310,20,shopify,33,deny,manual,3.99,3.99,TRUE,"=""792671547310""",2.5,active,O,O,,-,2 Left,In stock,8 Left,8 Left,MC,
Natural Bag 300*180*550mm(Natural Bag 300*180*550mm),Natural Bag 300*180*550mm(Natural Bag 300*180*550mm),Home Supplies,True,692359976564,10,shopify,1040,deny,manual,0.50,0.50,True,"=""692359976564""",0.25,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
NS 농심 김치사발면 86g(NS KIMCHI Noodle Soup Bowl Box 86g),NS 농심 김치사발면 86g(NS KIMCHI Noodle Soup Bowl 86g)[SINGLE],Cup Noodles,TRUE,8801043030113,86,shopify,21,deny,manual,2.80,2.80,TRUE,"=""8801043030113""",0.00,active,O,O,,-,7 Left,7 Left,6 Left,1 Left,,
S&K GLOBAL 도라에몽 솜사탕 12G(S&K DORAEMON COTTON CANDY 12g),S&K GLOBAL 도라에몽 솜사탕 12G(S&K DORAEMON COTTON CANDY 12g),"Confectionaries, Kids",True,8809240930250,12,shopify,2,deny,manual,3.99,3.99,True,"=""8809240930250""",2.37,active,O,O,,-,Out of stock,Out of stock,Out of stock,2 Left,CFC,
SH 부탄가스 PACK(SunHorse Butane Gas),SH 부탄가스 PACK(SunHorse Butane Gas),"Home Supplies, BBQ",TRUE,9327072040248,220,shopify,5,deny,manual,13.90,13.90,TRUE,"=""9327072040248""",7.07,active,O,O,O,-,Out of stock,3 Left,2 Left,Out of stock,KS,
Tbest 알로에 오리지널 1.5L(Tbest Aloe Vera Original 1.5L),Tbest 알로에 오리지널 1.5L(Tbest Aloe Vera Original 1.5L),"Juices, Special",TRUE,8809111635116,1500,shopify,108,deny,manual,5.99,6.99,TRUE,"=""8809111635116""",4.33,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
Tbest 알로에 오리지널 500ML(Tbest Aloe Vera Original 500ML),Tbest 알로에 오리지널 500ML(Tbest Aloe Vera Original 500ML),"Juices, Special",True,8809111635109,500,shopify,111,deny,manual,2.99,3.90,True,"=""8809111635109""",2.00,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
간장 돼지불고기 500g(Pork Bulgogi non-spicy 500g),간장 돼지불고기 500g(Pork Bulgogi non-spicy 500g),"Meat, Mild, Special",TRUE,111003034,500,shopify,134,deny,manual,10.24,12.80,TRUE,"=""111003034""",10.50,active,O,O,O,-,In stock,In stock,In stock,In stock,HGW,
강화희망쌀 찹쌀 1KG(GangHwa Korean Glutinous Rice 1KG),강화희망쌀 찹쌀 1KG(GangHwa Korean Glutinous Rice 1KG),Rice,TRUE,112005353,1000,shopify,0,deny,manual,19.70,19.70,TRUE,"=""112005353""",11.58,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
강화희망쌀 흑미 1KG(GangHwa Korean Black Rice 1KG),강화희망쌀 흑미 1KG(GangHwa Korean Black Rice 1KG),Rice,TRUE,112005402,1000,shopify,1,deny,manual,25.50,25.50,TRUE,"=""112005402""",14.29,active,O,O,O,-,Out of stock,Out of stock,1 Left,Out of stock,KF,
개성 순도미살 어묵 750g(KS Fish Ball(Snapper) 750g),개성 순도미살 어묵 750g(KS Fish Ball(Snapper) 750g),Frozen Foods,True,9555123703839,750,shopify,4,deny,manual,15.60,15.60,True,"=""9555123703839""",80.00,active,O,O,,-,1 Left,Out of stock,3 Left,Out of stock,CFC,
경주법주 700ml(GB Beopju 700ml),경주법주 700ml(GB Beopju 700ml),Liquor,TRUE,8801079524105,700,shopify,7,deny,manual,28.80,28.80,TRUE,"=""8801079524105""",19.25,active,O,O,,-,4 Left,Out of stock,3 Left,Out of stock,유성,
경주법주 쌀막걸리 750ml(GB Rice Wine Original 750ml),경주법주 쌀막걸리 750ml(GB Rice Wine Original 750ml),"Liquor, Special",TRUE,8801079706600,750,shopify,45,deny,manual,8.50,9.90,TRUE,"=""8801079706600""",4.68,active,O,O,,Expiration date: 18/11/2025,In stock,Out of stock,In stock,Out of stock,유성,
고급 빨강가위(Premium Scissor(Red)),고급 빨강가위(Premium Scissor(Red)),"Kitchen and Dining, Home Supplies, BBQ",TRUE,8809030360502,100,shopify,48,deny,manual,4.50,4.50,TRUE,"=""8809030360502""",2.80,active,O,O,,-,In stock,In stock,In stock,5 Left,,
고려원 고려 인삼차 30포(GRW Korean Ginseng Tea 3g*30),고려원 고려 인삼차 30포(GRW Korean Ginseng Tea 3g*30),Tea,True,8803937061135,900,shopify,13,deny,manual,9.90,9.90,True,"=""8803937061135""",4.78,active,O,O,,-,7 Left,4 Left,1 Left,1 Left,KF,
고려인삼차 3g*100T(Ginseng Tea 3g*100T),고려인삼차 3g*100T(Ginseng Tea 3g*100T),"Tea, Special",True,8801956002054,300,shopify,23,deny,manual,17.50,19.50,True,"=""8801956002054""",13.00,active,O,O,O,-,3 Left,6 Left,9 Left,5 Left,CFC,
고창복분자 복분자주 375ml(GCB Black Raspberry Wine 375ml),고창복분자 복분자주 375ml(GCB Black Raspberry Wine 375ml),"Liquor, Special",True,8809106481070,375,shopify,5,deny,manual,15.50,17.90,True,"=""8809106481070""",11,active,O,O,,-,4 Left,Out of stock,1 Left,Out of stock,유성,
골드키위 젤리 320G(TOP FRUIT FUZZY GOLD KIWI 320G),골드키위 젤리 320G(TOP FRUIT FUDGE GOLDEN KIWI 320G),Confectionaries,TRUE,4897099703396,320,shopify,6,deny,manual,7.99,7.99,TRUE,"=""4897099703396""",4.79,active,O,O,,-,1 Left,Out of stock,3 Left,2 Left,,
광동 돼지감자차 500ML(KD Jerusalem Artichoke Tea 500ML),광동 돼지감자차 500ML(KD Jerusalem Artichoke Tea 500ML),Tea,TRUE,8806002017976,500,shopify,47,deny,manual,3.50,3.50,TRUE,"=""8806002017976""",2.12,active,O,O,O,-,In stock,9 Left,In stock,9 Left,CFC,
광동 밀싹보리차 1.5L(KD Barley Sprout Tea 1.5L),광동 밀싹보리차 1.5L(KD Barley Sprout Tea 1.5L),Tea,True,8806002020181,1500,shopify,4,deny,manual,5.99,5.99,True,"=""8806002020181""",3.50,active,O,O,O,-,Out of stock,Out of stock,1 Left,3 Left,CFC,
광동 밀싹보리차 500ML(KD Barley Sprout Tea 500ML),광동 밀싹보리차 500ML(KD Barley Sprout Tea 500ML),Tea,True,8806002020174,500,shopify,0,deny,manual,3.50,3.50,True,"=""8806002020174""",2.00,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
광동 비타500 100ml(KD Vita 500 100ml)[SINGLE],광동 비타500 100ml(KD Vita 500 100ml)[SINGLE],"Energy Drinks, Health and Personal Care",True,8806002001845,100,shopify,59,deny,manual,1.60,1.60,True,"=""8806002001845""",0.84,active,O,O,O,-,In stock,5 Left,In stock,8 Left,CFC,=L186/O186
광동 비타500 100ml*10(KD Vita 500 100ml*10)[MULTI],광동 비타500 100ml*10(KD Vita 500 100ml*10)[MULTI],"Energy Drinks, Health and Personal Care, Special",True,8806002001852,1000,shopify,66,deny,manual,11.12,13.90,True,"=""8806002001852""",8.40,active,O,O,O,Expiration date: 01/12/2025,In stock,In stock,In stock,In stock,CFC,
광동 생강쌍화 120ml(KD Ginger Herb Tonic Tea)[SINGLE],광동 생강쌍화 120ml(KD Ginger Herb Tonic Tea)[SINGLE],"Energy Drinks, Health and Personal Care",TRUE,8806002008677,120,shopify,0,deny,manual,2.50,2.50,TRUE,"=""8806002008677""",0.00,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
광동 생강쌍화 120ml*10(KD Ginger Herb Tonic Tea BOX)[MULTI],광동 생강쌍화 120ml*10(KD Ginger Herb Tonic Tea BOX)[MULTI],"Energy Drinks, Health and Personal Care",TRUE,8806002008684,1200,shopify,0,deny,manual,22.00,22.00,TRUE,"=""8806002008684""",13,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
광동 쌍화골드 100ml(KD Herb Tonic Tea 100ml)[SINGLE],광동 쌍화골드 100ml(KD Herb Tonic Tea 100ml)[SINGLE],"Energy Drinks, Health and Personal Care",TRUE,8806002000893,100,shopify,30,deny,manual,2.50,2.50,TRUE,"=""8806002000893""",1.28,active,O,O,,-,In stock,5 Left,In stock,2 Left,,
광동 쌍화골드 100ml*10(KD Herb Tonic Tea 100ml*10)[MULTI],광동 쌍화골드 100ml*10(KD Herb Tonic Tea 100ml*10)[MULTI],"Energy Drinks, Health and Personal Care",TRUE,8806002000909,1000,shopify,37,deny,manual,22.00,22.00,TRUE,"=""8806002000909""",13.75,active,O,O,,-,In stock,In stock,6 Left,5 Left,KS,
광동 쌍화탕 100ml(KD SsangHwaTang 100ml)[SINGLE],광동 쌍화탕 100ml(KD SsangHwaTang 100ml)[SINGLE],"Energy Drinks, Health and Personal Care",True,112005050,100,shopify,1,deny,manual,2.50,2.50,True,"=""112005050""",0.00,active,O,O,,-,Out of stock,Out of stock,Out of stock,1 Left,,
광동 쌍화탕 100ml*10(KD SsangHwaTang 100ml*10)[MULTI],광동 쌍화탕 100ml*10(KD SsangHwaTang 100ml*10)[MULTI],"Energy Drinks, Health and Personal Care",TRUE,18806418005212,1000,shopify,0,deny,manual,22.00,22.00,TRUE,"=""18806418005212""",13.75,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
광동 옥수수 수염차 1.5L(KD Corn Silk Tea 1.5L),광동 옥수수 수염차 1.5L(KD Corn Silk Tea 1.5L),Tea,True,8806002005805,1500,shopify,0,deny,manual,5.90,5.90,True,"=""8806002005805""",3.58,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
광동 옥수수 수염차 500mL(KD Corn Silk Tea 500mL),광동 옥수수 수염차 500mL(KD Corn Silk Tea 500mL),Tea,TRUE,8806002006437,500,shopify,78,deny,manual,3.50,3.50,TRUE,"=""8806002006437""",2.15,active,O,O,O,-,In stock,In stock,In stock,8 Left,CFC,
광동 제주 삼다수 2L(KD Jeju Samdasu Water 2L),광동 제주 삼다수 2L(KD Jeju Samdasu Water 2L),Water,TRUE,8808244201045,2000,shopify,50,deny,manual,5.50,5.50,TRUE,"=""8808244201045""",3.17,active,O,O,O,-,8 Left,In stock,In stock,9 Left,,
